OrderID,CustomerID,DishID,Feedback,Rating,Sentiment
O03335,C0237,R153,Average experience,3,Neutral
O03336,C0024,R164,Not satisfied with the taste,2,Negative
O03337,C0237,R43,Will not order this again,3,Neutral
O03338,C0285,R62,"Very good, will order again",4,Positive
O03339,C0006,R75,Will not order this again,3,Neutral
O03340,C0150,R68,Average experience,3,Neutral
O03341,C0037,R2,Too spicy for me,3,Neutral
O03342,C0282,R13,Too spicy for me,3,Neutral
O03343,C0282,R5,Service was slow but food good,4,Positive
O03344,C0124,R54,Perfectly cooked and tasty,5,Very Positive
O03345,C0106,R87,"Very good, will order again",4,Positive
O03346,C0247,R37,"Very good, will order again",4,Positive
O03347,C0317,R160,Perfectly cooked and tasty,5,Very Positive
O03348,C0010,R74,Service was slow but food good,4,Positive
O03349,C0217,R81,"Food was okay, can be improved",5,Very Positive
O03350,C0022,R12,Too spicy for me,3,Neutral
O03351,C0240,R142,Perfectly cooked and tasty,5,Very Positive
O03352,C0111,R48,"Loved it, highly recommended",5,Very Positive
O03353,C0303,R64,Average experience,3,Neutral
O03354,C0077,R1,Average experience,3,Neutral
O03355,C0155,R26,Will not order this again,3,Neutral
O03356,C0168,R110,Average experience,3,Neutral
O03357,C0317,R10,Too spicy for me,3,Neutral
O03358,C0213,R12,Perfectly cooked and tasty,5,Very Positive
O03359,C0197,R32,Average experience,3,Neutral
O03360,C0105,R158,"Loved it, highly recommended",5,Very Positive
O03361,C0179,R23,"Loved it, highly recommended",5,Very Positive
O03362,C0086,R79,"Loved it, highly recommended",5,Very Positive
O03363,C0026,R148,Too spicy for me,3,Neutral
O03364,C0063,R159,Average experience,3,Neutral
O03365,C0278,R67,"Very good, will order again",4,Positive
O03366,C0190,R44,Perfectly cooked and tasty,5,Very Positive
O03367,C0169,R2,"Loved it, highly recommended",5,Very Positive
O03368,C0203,R163,Perfectly cooked and tasty,5,Very Positive
O03369,C0170,R4,Too spicy for me,3,Neutral
O03370,C0154,R68,"Food was okay, can be improved",5,Very Positive
O03371,C0288,R153,Will not order this again,3,Neutral
O03372,C0294,R13,Excellent taste and service,4,Positive
O03373,C0098,R45,Average experience,3,Neutral
O03374,C0273,R64,"Very good, will order again",4,Positive
O03375,C0090,R34,Excellent taste and service,4,Positive
O03376,C0120,R47,Average experience,3,Neutral
O03377,C0243,R148,"Food was okay, can be improved",5,Very Positive
O03378,C0080,R37,Will not order this again,3,Neutral
O03379,C0216,R1,Service was slow but food good,4,Positive
O03380,C0005,R32,Perfectly cooked and tasty,5,Very Positive
O03381,C0221,R19,"Very good, will order again",4,Positive
O03382,C0119,R139,Excellent taste and service,4,Positive
O03383,C0299,R133,"Loved it, highly recommended",5,Very Positive
O03384,C0178,R44,"Very good, will order again",4,Positive
O03385,C0056,R67,"Loved it, highly recommended",5,Very Positive
O03386,C0093,R103,Not satisfied with the taste,2,Negative
O03387,C0323,R35,Too spicy for me,3,Neutral
O03388,C0160,R152,Average experience,3,Neutral
O03389,C0042,R167,Average experience,3,Neutral
O03390,C0240,R53,Too spicy for me,3,Neutral
O03391,C0101,R3,Excellent taste and service,4,Positive
O03392,C0179,R136,Service was slow but food good,4,Positive
O03393,C0241,R15,"Loved it, highly recommended",5,Very Positive
O03394,C0132,R72,"Very good, will order again",4,Positive
O03395,C0271,R75,Excellent taste and service,4,Positive
O03396,C0082,R9,Too spicy for me,3,Neutral
O03397,C0084,R153,"Food was okay, can be improved",5,Very Positive
O03398,C0012,R52,"Very good, will order again",4,Positive
O03399,C0028,R87,Will not order this again,3,Neutral
O03400,C0096,R110,Average experience,3,Neutral
O03401,C0193,R141,"Food was okay, can be improved",5,Very Positive
O03402,C0152,R54,"Food was okay, can be improved",5,Very Positive
O03403,C0137,R85,Excellent taste and service,4,Positive
O03404,C0084,R153,"Food was okay, can be improved",5,Very Positive
O03405,C0061,R67,Perfectly cooked and tasty,5,Very Positive
O03406,C0274,R79,Not satisfied with the taste,2,Negative
O03407,C0059,R168,Will not order this again,3,Neutral
O03408,C0088,R128,"Very good, will order again",4,Positive
O03409,C0121,R61,Service was slow but food good,4,Positive
O03410,C0230,R144,"Very good, will order again",4,Positive
O03411,C0074,R112,"Very good, will order again",4,Positive
O03412,C0246,R77,Not satisfied with the taste,2,Negative
O03413,C0156,R73,"Very good, will order again",4,Positive
O03414,C0076,R56,Too spicy for me,3,Neutral
O03415,C0245,R103,Perfectly cooked and tasty,5,Very Positive
O03416,C0312,R162,"Food was okay, can be improved",5,Very Positive
O03417,C0172,R71,"Food was okay, can be improved",5,Very Positive
O03418,C0154,R112,Not satisfied with the taste,2,Negative
O03419,C0184,R30,Perfectly cooked and tasty,5,Very Positive
O03420,C0142,R159,Will not order this again,3,Neutral
O03421,C0014,R128,Will not order this again,3,Neutral
O03422,C0131,R61,"Loved it, highly recommended",5,Very Positive
O03423,C0180,R44,Too spicy for me,3,Neutral
O03424,C0312,R128,Perfectly cooked and tasty,5,Very Positive
O03425,C0296,R42,"Loved it, highly recommended",5,Very Positive
O03426,C0278,R15,Service was slow but food good,4,Positive
O03427,C0050,R167,Excellent taste and service,4,Positive
O03428,C0294,R117,Perfectly cooked and tasty,5,Very Positive
O03429,C0202,R18,"Loved it, highly recommended",5,Very Positive
O03430,C0316,R22,Not satisfied with the taste,2,Negative
O03431,C0249,R7,"Very good, will order again",4,Positive
O03432,C0294,R71,Perfectly cooked and tasty,5,Very Positive
O03433,C0245,R141,Not satisfied with the taste,2,Negative
O03434,C0049,R145,"Very good, will order again",4,Positive
O03435,C0112,R55,Not satisfied with the taste,2,Negative
O03436,C0259,R15,Excellent taste and service,4,Positive
O03437,C0166,R100,"Very good, will order again",4,Positive
O03438,C0022,R52,Not satisfied with the taste,2,Negative
O03439,C0326,R44,Excellent taste and service,4,Positive
O03440,C0327,R59,Excellent taste and service,4,Positive
O03441,C0195,R53,Too spicy for me,3,Neutral
O03442,C0269,R64,"Food was okay, can be improved",5,Very Positive
O03443,C0086,R139,"Food was okay, can be improved",5,Very Positive
O03444,C0277,R46,Average experience,3,Neutral
O03445,C0156,R42,Not satisfied with the taste,2,Negative
O03446,C0148,R78,"Food was okay, can be improved",5,Very Positive
O03447,C0175,R164,"Very good, will order again",4,Positive
O03448,C0166,R148,Too spicy for me,3,Neutral
O03449,C0246,R10,"Food was okay, can be improved",5,Very Positive
O03450,C0297,R85,Too spicy for me,3,Neutral
O03451,C0228,R5,Excellent taste and service,4,Positive
O03452,C0254,R124,Not satisfied with the taste,2,Negative
O03453,C0141,R136,Excellent taste and service,4,Positive
O03454,C0137,R155,"Food was okay, can be improved",5,Very Positive
O03455,C0315,R155,"Food was okay, can be improved",5,Very Positive
O03456,C0315,R127,Service was slow but food good,4,Positive
O03457,C0077,R48,Average experience,3,Neutral
O03458,C0205,R153,Perfectly cooked and tasty,5,Very Positive
O03459,C0306,R71,Service was slow but food good,4,Positive
O03460,C0257,R112,"Food was okay, can be improved",5,Very Positive
O03461,C0012,R44,Perfectly cooked and tasty,5,Very Positive
O03462,C0091,R47,"Food was okay, can be improved",5,Very Positive
O03463,C0056,R73,Average experience,3,Neutral
O03464,C0203,R78,Too spicy for me,3,Neutral
O03465,C0231,R88,Too spicy for me,3,Neutral
O03466,C0310,R100,Excellent taste and service,4,Positive
O03467,C0015,R110,Perfectly cooked and tasty,5,Very Positive
O03468,C0010,R83,Too spicy for me,3,Neutral
O03469,C0295,R67,Average experience,3,Neutral
O03470,C0187,R160,Service was slow but food good,4,Positive
O03471,C0149,R7,Will not order this again,3,Neutral
O03472,C0200,R142,"Very good, will order again",4,Positive
O03473,C0086,R147,Average experience,3,Neutral
O03474,C0210,R57,Average experience,3,Neutral
O03475,C0330,R19,Excellent taste and service,4,Positive
O03476,C0028,R46,"Food was okay, can be improved",5,Very Positive
O03477,C0102,R62,"Loved it, highly recommended",5,Very Positive
O03478,C0180,R80,Perfectly cooked and tasty,5,Very Positive
O03479,C0190,R27,Excellent taste and service,4,Positive
O03480,C0217,R156,Not satisfied with the taste,2,Negative
O03481,C0046,R20,"Food was okay, can be improved",5,Very Positive
O03482,C0236,R29,Not satisfied with the taste,2,Negative
O03483,C0181,R160,Too spicy for me,3,Neutral
O03484,C0133,R164,Average experience,3,Neutral
O03485,C0146,R36,Not satisfied with the taste,2,Negative
O03486,C0259,R44,"Food was okay, can be improved",5,Very Positive
O03487,C0232,R117,Not satisfied with the taste,2,Negative
O03488,C0062,R88,Service was slow but food good,4,Positive
O03489,C0078,R77,Excellent taste and service,4,Positive
O03490,C0211,R59,Average experience,3,Neutral
O03491,C0188,R61,Excellent taste and service,4,Positive
O03492,C0245,R85,Service was slow but food good,4,Positive
O03493,C0020,R137,"Very good, will order again",4,Positive
O03494,C0228,R47,"Food was okay, can be improved",5,Very Positive
O03495,C0035,R76,Not satisfied with the taste,2,Negative
O03496,C0266,R2,Average experience,3,Neutral
O03497,C0307,R138,Excellent taste and service,4,Positive
O03498,C0231,R46,Service was slow but food good,4,Positive
O03499,C0202,R137,Service was slow but food good,4,Positive
O03500,C0047,R84,Too spicy for me,3,Neutral
O03501,C0291,R120,Too spicy for me,3,Neutral
O03502,C0296,R146,Not satisfied with the taste,2,Negative
O03503,C0060,R1,"Loved it, highly recommended",5,Very Positive
O03504,C0110,R166,"Very good, will order again",4,Positive
O03505,C0310,R53,"Food was okay, can be improved",5,Very Positive
O03506,C0093,R136,"Food was okay, can be improved",5,Very Positive
O03507,C0199,R36,Service was slow but food good,4,Positive
O03508,C0196,R29,Average experience,3,Neutral
O03509,C0095,R57,"Food was okay, can be improved",5,Very Positive
O03510,C0213,R16,"Food was okay, can be improved",5,Very Positive
O03511,C0277,R28,"Food was okay, can be improved",5,Very Positive
O03512,C0024,R20,Average experience,3,Neutral
O03513,C0115,R146,Average experience,3,Neutral
O03514,C0211,R4,"Food was okay, can be improved",5,Very Positive
O03515,C0026,R67,Too spicy for me,3,Neutral
O03516,C0284,R158,Will not order this again,3,Neutral
O03517,C0241,R140,"Very good, will order again",4,Positive
O03518,C0193,R80,"Food was okay, can be improved",5,Very Positive
O03519,C0328,R163,Not satisfied with the taste,2,Negative
O03520,C0179,R131,"Food was okay, can be improved",5,Very Positive
O03521,C0240,R4,Too spicy for me,3,Neutral
O03522,C0112,R12,"Loved it, highly recommended",5,Very Positive
O03523,C0279,R9,Service was slow but food good,4,Positive
O03524,C0117,R4,Average experience,3,Neutral
O03525,C0262,R38,Will not order this again,3,Neutral
O03526,C0323,R56,"Food was okay, can be improved",5,Very Positive
O03527,C0171,R67,Not satisfied with the taste,2,Negative
O03528,C0324,R67,"Food was okay, can be improved",5,Very Positive
O03529,C0050,R145,Average experience,3,Neutral
O03530,C0228,R137,"Very good, will order again",4,Positive
O03531,C0108,R53,Not satisfied with the taste,2,Negative
O03532,C0251,R139,Too spicy for me,3,Neutral
O03533,C0186,R76,Service was slow but food good,4,Positive
O03534,C0014,R20,Service was slow but food good,4,Positive
O03535,C0300,R152,"Food was okay, can be improved",5,Very Positive
O03536,C0020,R103,"Very good, will order again",4,Positive
O03537,C0137,R61,Too spicy for me,3,Neutral
O03538,C0262,R137,Average experience,3,Neutral
O03539,C0133,R21,Service was slow but food good,4,Positive
O03540,C0231,R159,Not satisfied with the taste,2,Negative
O03541,C0309,R116,Service was slow but food good,4,Positive
O03542,C0028,R63,Excellent taste and service,4,Positive
O03543,C0290,R112,Service was slow but food good,4,Positive
O03544,C0129,R40,Service was slow but food good,4,Positive
O03545,C0178,R62,Perfectly cooked and tasty,5,Very Positive
O03546,C0007,R158,Perfectly cooked and tasty,5,Very Positive
O03547,C0166,R100,"Loved it, highly recommended",5,Very Positive
O03548,C0060,R148,Average experience,3,Neutral
O03549,C0235,R112,"Food was okay, can be improved",5,Very Positive
O03550,C0195,R68,Perfectly cooked and tasty,5,Very Positive
O03551,C0077,R134,Average experience,3,Neutral
O03552,C0221,R37,Perfectly cooked and tasty,5,Very Positive
O03553,C0254,R139,Excellent taste and service,4,Positive
O03554,C0292,R20,Service was slow but food good,4,Positive
O03555,C0035,R83,"Food was okay, can be improved",5,Very Positive
O03556,C0284,R25,Perfectly cooked and tasty,5,Very Positive
O03557,C0046,R111,Average experience,3,Neutral
O03558,C0167,R128,"Loved it, highly recommended",5,Very Positive
O03559,C0238,R111,Too spicy for me,3,Neutral
O03560,C0291,R127,Too spicy for me,3,Neutral
O03561,C0068,R54,Too spicy for me,3,Neutral
O03562,C0282,R68,Will not order this again,3,Neutral
O03563,C0163,R142,Service was slow but food good,4,Positive
O03564,C0061,R145,Average experience,3,Neutral
O03565,C0097,R17,Excellent taste and service,4,Positive
O03566,C0104,R135,Not satisfied with the taste,2,Negative
O03567,C0211,R75,"Very good, will order again",4,Positive
O03568,C0168,R77,"Very good, will order again",4,Positive
O03569,C0135,R21,Perfectly cooked and tasty,5,Very Positive
O03570,C0009,R62,"Loved it, highly recommended",5,Very Positive
O03571,C0322,R9,"Food was okay, can be improved",5,Very Positive
O03572,C0102,R12,Will not order this again,3,Neutral
O03573,C0152,R143,Not satisfied with the taste,2,Negative
O03574,C0295,R88,"Food was okay, can be improved",5,Very Positive
O03575,C0084,R27,Perfectly cooked and tasty,5,Very Positive
O03576,C0205,R27,"Loved it, highly recommended",5,Very Positive
O03577,C0306,R145,Service was slow but food good,4,Positive
O03578,C0060,R52,Average experience,3,Neutral
O03579,C0145,R100,Perfectly cooked and tasty,5,Very Positive
O03580,C0155,R83,Perfectly cooked and tasty,5,Very Positive
O03581,C0103,R56,Will not order this again,3,Neutral
O03582,C0084,R164,"Loved it, highly recommended",5,Very Positive
O03583,C0001,R17,"Food was okay, can be improved",5,Very Positive
O03584,C0279,R45,Excellent taste and service,4,Positive
O03585,C0031,R59,Will not order this again,3,Neutral
O03586,C0207,R141,"Very good, will order again",4,Positive
O03587,C0008,R21,Too spicy for me,3,Neutral
O03588,C0316,R119,"Loved it, highly recommended",5,Very Positive
O03589,C0259,R166,"Loved it, highly recommended",5,Very Positive
O03590,C0182,R24,Excellent taste and service,4,Positive
O03591,C0020,R37,Too spicy for me,3,Neutral
O03592,C0288,R151,Will not order this again,3,Neutral
O03593,C0098,R13,"Food was okay, can be improved",5,Very Positive
O03594,C0320,R43,"Food was okay, can be improved",5,Very Positive
O03595,C0013,R38,Perfectly cooked and tasty,5,Very Positive
O03596,C0163,R24,Excellent taste and service,4,Positive
O03597,C0207,R158,Will not order this again,3,Neutral
O03598,C0027,R34,"Food was okay, can be improved",5,Very Positive
O03599,C0232,R21,Too spicy for me,3,Neutral
O03600,C0065,R105,"Food was okay, can be improved",5,Very Positive
O03601,C0134,R83,"Loved it, highly recommended",5,Very Positive
O03602,C0129,R8,Average experience,3,Neutral
O03603,C0247,R142,Too spicy for me,3,Neutral
O03604,C0047,R136,"Food was okay, can be improved",5,Very Positive
O03605,C0214,R139,Not satisfied with the taste,2,Negative
O03606,C0051,R22,Not satisfied with the taste,2,Negative
O03607,C0016,R52,"Very good, will order again",4,Positive
O03608,C0160,R36,Too spicy for me,3,Neutral
O03609,C0256,R149,Excellent taste and service,4,Positive
O03610,C0061,R24,"Very good, will order again",4,Positive
O03611,C0122,R148,Too spicy for me,3,Neutral
O03612,C0113,R146,Not satisfied with the taste,2,Negative
O03613,C0239,R152,"Very good, will order again",4,Positive
O03614,C0031,R119,Not satisfied with the taste,2,Negative
O03615,C0273,R168,"Loved it, highly recommended",5,Very Positive
O03616,C0091,R62,Excellent taste and service,4,Positive
O03617,C0034,R32,Not satisfied with the taste,2,Negative
O03618,C0153,R48,"Very good, will order again",4,Positive
